donation_id,episode_id,post_t,donor_type,category,holding,weight_kg,meals,pickup_lat,pickup_lon,zone,ready_until_t,safety_deadline_t,horizon_h,status,recipient_id,volunteer_id,n_offers
E003D0032,3,318.14112010122506,grocer,produce,ambient,19.563514352812753,36,13.019233071623255,77.60879906684639,north,378.90478176451944,3198.141120101225,48,delivered,R004,V0053,2
E003D0033,3,130.51057506287577,campus,cooked,hot,12.757657557276113,23,12.953181919369742,77.62280836577504,west,161.93563525794445,370.5105750628758,4,delivered,R005,V0092,3
E003D0034,3,278.7480311687444,restaurant,cooked,hot,7.57375194380908,14,13.000998758354212,77.629204077575,west,355.09801262077644,518.7480311687443,4,delivered,R006,V0078,7
E003D0035,3,294.74982014751936,grocer,produce,ambient,23.532118421039293,43,12.973146283406217,77.55271336434716,east,392.1369003853325,3174.749820147519,48,delivered,R003,V0132,1
E003D0036,3,295.1338243193748,campus,cooked,hot,19.837666962123215,36,12.977451925263077,77.6439015967019,west,334.40829170159304,535.1338243193748,4,delivered,R006,V0004,9
E003D0037,3,240.55709059624732,restaurant,cooked,hot,11.408860402534415,21,12.985533648491156,77.57712879652713,east,318.67359366269346,480.55709059624735,4,delivered,R001,V0053,2
E003D0038,3,19.437130917371526,restaurant,cooked,hot,3.3399063612483726,6,12.950993426514206,77.59902663039878,south,83.96653342690485,259.4371309173715,4,delivered,R003,V0132,2
E003D0039,3,338.1878778594729,caterer,cooked,hot,18.926147179111908,35,12.986797203285848,77.51636116241609,suburb,437.6439260603735,638.1878778594729,5,delivered,R003,V0115,3
E003D0040,3,210.70400609164432,restaurant,cooked,hot,8.32110792836336,15,12.952112586420856,77.55067332235942,east,303.3438620368072,450.7040060916443,4,delivered,R007,V0132,1
E003D0041,3,306.82491201590193,restaurant,cooked,hot,6.679924903669884,12,12.954860036696212,77.60182007080185,south,345.6991623760701,546.8249120159019,4,delivered,R000,V0092,3
E003D0042,3,103.42238693486823,bakery,bakery,ambient,5.738496128071501,11,12.980188315391592,77.5937037666189,downtown,199.78276441709255,1543.4223869348682,24,delivered,R001,V0132,3
E003D0043,3,155.40598962056464,restaurant,cooked,hot,11.369345618388321,21,12.972548794677355,77.59297344967226,downtown,213.69652496599468,395.40598962056464,4,delivered,R001,V0132,3
E004D0000,4,265.53300058347986,restaurant,cooked,hot,11.228553653873416,21,12.963828994983613,77.64948715729432,west,298.5348036686603,505.53300058347986,4,delivered,R005,V0004,15
E004D0001,4,156.30634924205015,bakery,bakery,ambient,7.452248757288262,14,13.024014031922901,77.59753047643338,north,267.3887876540744,1596.3063492420501,24,delivered,R004,V0080,2
E004D0002,4,82.55837826063254,restaurant,cooked,hot,3.7858585665260343,7,12.941090770505257,77.60023177485581,south,151.75620412071493,322.55837826063254,4,delivered,R007,V0043,2
E004D0003,4,77.76385976306277,restaurant,cooked,hot,3.309277439940975,6,12.962033077012142,77.58320418285341,downtown,125.19709755790743,317.7638597630628,4,delivered,R003,V0043,2
E004D0004,4,319.8445982209344,restaurant,cooked,hot,9.967402255447386,18,12.95278119904614,77.59475295247,south,351.93622150690913,559.8445982209344,4,delivered,R003,V0043,2
E004D0005,4,186.33369336544968,campus,cooked,hot,23.834347481198954,44,12.942285610944314,77.57924522662026,south,224.8248620080412,426.3336933654497,4,expired,,,56
E004D0006,4,159.24003206358515,campus,cooked,hot,22.81313901756172,42,13.00477423783555,77.58222804236188,north,242.96018776293272,399.24003206358515,4,delivered,R010,V0017,2
E004D0007,4,356.72460693472726,grocer,produce,ambient,28.619921256260866,53,12.985596518583401,77.6262776358932,west,437.1970649994762,3236.7246069347275,48,delivered,R004,V0026,26
E004D0008,4,265.3735987532671,bakery,bakery,ambient,5.002312411774904,9,12.928829025892497,77.53620494541427,east,338.8270571385991,1705.373598753267,24,delivered,R003,V0051,7
E004D0009,4,220.09062033259718,restaurant,cooked,hot,7.529094229198924,14,12.950679517567755,77.55208047444609,east,264.1788285464115,460.09062033259715,4,delivered,R003,V0144,2
E004D0010,4,96.27515901487347,grocer,produce,ambient,5.381224590475993,10,12.974020281408206,77.62990562611823,west,199.4880838872856,2976.2751590148737,48,delivered,R005,V0047,3
E004D0011,4,35.776989403882254,campus,cooked,hot,17.01034855681477,31,12.965259401754041,77.64747388866913,west,146.1756423597776,275.7769894038822,4,delivered,R005,V0004,15
E004D0012,4,152.53687871165695,restaurant,cooked,hot,8.929587989823238,16,12.949362056588688,77.63591010643869,west,202.07420926280042,392.536878711657,4,delivered,R007,V0053,26
E004D0013,4,247.79774447147435,grocer,produce,ambient,10.58193372986198,19,12.973691589705195,77.60492523115666,downtown,342.20339160243014,3127.7977444714743,48,delivered,R001,V0006,15
E004D0014,4,97.15306237181913,caterer,cooked,hot,36.09643334782494,66,12.94781416125734,77.59927092559654,south,183.29867682202934,397.15306237181915,5,expired,,,12
E004D0015,4,274.7639800139792,campus,cooked,hot,19.012045196191156,35,12.985792590134759,77.5638256272976,east,340.2276630577488,514.7639800139792,4,delivered,R006,V0132,9
E004D0016,4,282.50208071753354,caterer,cooked,hot,14.525181997562632,27,12.961826517350925,77.66288500239726,west,352.18905273474877,582.5020807175335,5,delivered,R008,V0132,28
E004D0017,4,355.9022399110149,campus,cooked,hot,12.937704621735556,24,12.96484537876347,77.58253919857333,downtown,474.4608767444747,595.9022399110149,4,delivered,R000,V0014,3
E004D0018,4,89.72108705878857,restaurant,cooked,hot,12.669865560584103,23,12.975582161013934,77.58235298654184,downtown,189.1945832712692,329.72108705878856,4,delivered,R001,V0132,3
E004D0019,4,165.96638223993082,bakery,bakery,ambient,4.538716459112276,8,13.030780661936223,77.62688808238397,north,236.40224091838962,1605.966382239931,24,delivered,R004,V0128,2
E004D0020,4,320.2621306936455,bakery,bakery,ambient,4.3923862919282435,8,12.956267043005084,77.60349947941847,south,371.5738021945865,1760.2621306936455,24,delivered,R000,V0144,12
E004D0021,4,148.48788258331152,grocer,produce,ambient,14.560737289346985,27,12.97160867713494,77.5932681324177,downtown,179.53244202034415,3028.4878825833116,48,delivered,R000,V0065,9
E004D0022,4,58.96115171386911,bakery,bakery,ambient,2.383437252463577,4,12.954245654281056,77.5291087931554,east,113.10165346960096,1498.9611517138692,24,delivered,R003,V0144,2
E004D0023,4,268.8567763424662,restaurant,cooked,hot,9.730887503967002,18,12.979139202256391,77.59125585387893,downtown,361.28675746235024,508.8567763424662,4,delivered,R001,V0014,3
E004D0024,4,101.82569382576742,restaurant,cooked,hot,5.685774986676005,10,12.965234533403049,77.60039230490277,downtown,214.64784244824062,341.8256938257674,4,delivered,R003,V0132,6
E004D0025,4,337.17167161076566,restaurant,cooked,hot,3.710847490807138,7,12.93895413131697,77.59505704929313,south,387.8186383366268,577.1716716107657,4,delivered,R007,V0006,2
E004D0026,4,58.206325243724855,restaurant,cooked,hot,8.744120478570583,16,12.97952391153098,77.5967661106136,downtown,117.67598055131847,298.20632524372485,4,delivered,R004,V0034,2
E004D0027,4,357.9758306274276,caterer,cooked,hot,35.873434372664015,66,13.021230011449353,77.59539262340182,north,453.5220572815689,657.9758306274276,5,open,,,12
E004D0028,4,173.25446103782676,restaurant,cooked,hot,14.903473315212585,27,12.97277894231075,77.59797848394068,downtown,281.46488391088735,413.2544610378268,4,delivered,R004,V0047,15
E004D0029,4,128.85980863656303,bakery,bakery,ambient,2.1353826170655887,4,12.945041468774743,77.63190762245215,west,191.0266099853947,1568.859808636563,24,delivered,R005,V0047,13
E004D0030,4,246.53284708836932,bakery,bakery,ambient,7.830137377392523,14,12.968448322088202,77.60298610987115,downtown,320.57260464245934,1686.5328470883694,24,delivered,R000,V0132,6
E004D0031,4,272.0694384269169,caterer,cooked,hot,37.737534050963156,69,12.995273098717247,77.6265545318307,west,331.760964714593,572.0694384269169,5,delivered,R006,V0087,6
E004D0032,4,295.13071674518915,restaurant,cooked,hot,4.893793596401023,9,12.962333430916578,77.60543452892836,downtown,387.3400332249005,535.1307167451891,4,delivered,R002,V0014,3
E004D0033,4,87.0077855892795,grocer,produce,ambient,15.277591157743766,28,12.969606277553755,77.5875537763484,downtown,125.99468096886002,2967.0077855892796,48,delivered,R000,V0017,9
E004D0034,4,213.43128099014498,restaurant,cooked,hot,3.893099023533581,7,12.946295205631706,77.58949696340075,south,313.88709157434187,453.43128099014496,4,delivered,R003,V0092,11
E004D0035,4,89.89447987568765,campus,cooked,hot,23.373188592457247,43,12.957565011365546,77.60180403013017,downtown,136.52570697862006,329.89447987568764,4,delivered,R005,V0014,6
E004D0036,4,112.41985978743479,grocer,produce,ambient,18.847186077755957,35,12.971860824034428,77.5941116712641,downtown,151.6660774397922,2992.4198597874347,48,delivered,R000,V0014,4
E004D0037,4,168.70487579301414,restaurant,cooked,hot,8.32669738940366,15,12.95472012679346,77.60856367767173,south,286.387011726014,408.70487579301414,4,delivered,R005,V0043,3
E005D0000,5,325.60554161934687,bakery,bakery,ambient,6.972981774516617,13,12.980642314640086,77.53713387289933,east,419.5115940704608,1765.605541619347,24,delivered,R003,V0144,2
E005D0001,5,344.62621252035046,restaurant,cooked,hot,7.4440950841135995,14,12.98140442042024,77.61414593404174,west,443.23221423664876,584.6262125203505,4,delivered,R004,V0092,3
E005D0002,5,12.991235934619283,restaurant,cooked,hot,9.985860509824432,18,12.971113959306045,77.59262538399574,downtown,93.60567511239283,252.99123593461928,4,delivered,R003,V0144,3
E005D0003,5,173.6640048734,grocer,produce,ambient,17.263916932605206,32,12.951128620724973,77.58129686736739,south,255.05656000454553,3053.6640048734,48,delivered,R000,V0065,3
E005D0004,5,74.00966617242604,restaurant,cooked,hot,4.6832450205623966,9,12.972918415346022,77.60569742906648,downtown,120.02408343552463,314.009666172426,4,delivered,R005,V0047,13
E005D0005,5,325.8890830651244,restaurant,cooked,hot,13.631233294335665,25,12.956000679041532,77.59259060873296,downtown,419.8623577185357,565.8890830651244,4,delivered,R002,V0014,15
E005D0006,5,44.434058970890206,bakery,bakery,ambient,3.099230812518084,6,13.01297015849862,77.67231288274796,suburb,134.38846423223256,1484.4340589708902,24,delivered,R008,V0012,8
E005D0007,5,252.79642479392083,bakery,bakery,ambient,7.776880421687115,14,12.966999777366206,77.60265563228192,downtown,332.24121650426133,1692.7964247939208,24,delivered,R000,V0034,7
E005D0008,5,7.164639874751808,bakery,bakery,ambient,5.190713713348513,10,12.970559417547573,77.52669975612835,east,50.02889656581031,1447.1646398747519,24,delivered,R003,V0132,2
E005D0009,5,91.73892689909991,grocer,produce,ambient,5.511827058053157,10,13.006895816275213,77.59929470030048,north,135.38557852102213,2971.7389268991,48,delivered,R001,V0080,2
E005D0010,5,91.03263366972466,caterer,cooked,hot,36.72406007200459,68,12.981921670716112,77.53913655836314,east,145.03248796822834,391.03263366972465,5,delivered,R005,V0064,11
E005D0011,5,42.31782807459618,restaurant,cooked,hot,6.785261869231128,12,12.962182410973895,77.56832322828849,east,122.00535648548397,282.31782807459615,4,delivered,R004,V0144,5
E005D0012,5,12.594436473681583,campus,cooked,hot,21.302946957402046,39,12.956256058574487,77.59267322974976,downtown,107.92528099289234,252.59443647368158,4,delivered,R001,V0132,5
E005D0013,5,44.50638907183776,caterer,cooked,hot,12.53663497735066,23,12.932654753768485,77.55042222845222,east,93.40623261864978,344.50638907183776,5,delivered,R007,V0059,46
E005D0014,5,1.5613786971275312,grocer,produce,ambient,5.326733221299016,10,12.936719934509364,77.65475137379143,west,71.73155779842592,2881.5613786971276,48,delivered,R009,V0000,8
E005D0015,5,109.41308803949315,bakery,bakery,ambient,7.061401111904912,13,12.972275860866848,77.68638883969774,suburb,205.76045176454494,1549.4130880394932,24,delivered,R011,V0024,4
E005D0016,5,232.4276922745808,restaurant,cooked,hot,6.017450306731239,11,12.966284859104315,77.60608786115878,downtown,306.67926550645666,472.4276922745808,4,delivered,R005,V0034,3
E005D0017,5,200.19697907666938,restaurant,cooked,hot,13.05574871287609,24,12.987681766113653,77.63564911376265,west,271.7555148418493,440.1969790766694,4,delivered,R006,V0036,3
E005D0018,5,45.48650960618212,restaurant,cooked,hot,7.633263687803542,14,12.977709541752148,77.55077152304354,east,116.41597313736074,285.4865096061821,4,delivered,R003,V0144,2
E005D0019,5,175.69508232413307,grocer,produce,ambient,21.388840558643533,39,13.041174647724201,77.54505703356874,suburb,292.1018474294483,3055.695082324133,48,delivered,R010,V0099,32
E005D0020,5,118.15034525618911,restaurant,cooked,hot,9.772773340681795,18,13.004213251091345,77.58948413175557,north,148.38434201670634,358.1503452561891,4,delivered,R006,V0080,6
E005D0021,5,348.2918103804985,campus,cooked,hot,16.04659547930133,29,13.00202840317581,77.59642484862424,north,461.6975707404989,588.2918103804984,4,delivered,R004,V0053,2
E005D0022,5,317.80895179253434,campus,cooked,hot,13.191963820806723,24,13.019133772301684,77.60686761041617,north,435.0250025465666,557.8089517925343,4,delivered,R006,V0053,10
E005D0023,5,349.48270071477793,restaurant,cooked,hot,9.875234710807097,18,12.982845873518666,77.6051159968538,downtown,453.59357578886915,589.4827007147779,4,delivered,R002,V0034,12
E005D0024,5,281.291482992419,campus,cooked,hot,13.197017846776689,24,12.932542045225905,77.59143180025285,south,392.1510325483318,521.291482992419,4,delivered,R007,V0006,4
E005D0025,5,358.6897962341759,bakery,bakery,ambient,2.2150827343032296,4,12.89503238836667,77.58915784906713,suburb,461.9951830097822,1798.689796234176,24,delivered,R007,V0006,10
E005D0026,5,351.847811220388,restaurant,cooked,hot,11.67628514957179,21,12.957158657684962,77.60659979210178,south,419.0031954960102,591.8478112203879,4,delivered,R000,V0047,9
E005D0027,5,304.697758624562,campus,cooked,hot,13.154598630099006,24,12.924599345001646,77.6088449949449,south,391.69553834208983,544.6977586245621,4,delivered,R007,V0149,4
E005D0028,5,299.5732524727288,bakery,bakery,ambient,4.752522909320347,9,12.994231601452041,77.62121265237944,west,392.8450016450903,1739.5732524727289,24,delivered,R004,V0080,2
E005D0029,5,216.89982439347745,campus,cooked,hot,10.71196056501641,20,12.959237634809718,77.59747793475677,downtown,255.71036553864548,456.89982439347745,4,delivered,R003,V0006,4
E005D0030,5,330.0574574934409,campus,cooked,hot,19.0685326549832,35,13.007246209472887,77.57000247104106,north,429.4760523795929,570.0574574934409,4,delivered,R010,V0100,24
E005D0031,5,350.493040463636,restaurant,cooked,hot,6.136163328926057,11,12.972417220915304,77.59162344501088,downtown,404.92102196499627,590.493040463636,4,delivered,R000,V0144,3
E006D0000,6,174.59244623053445,restaurant,cooked,hot,4.641503560305708,9,12.968690091541555,77.59651865776969,downtown,234.84240914017565,414.59244623053445,4,delivered,R003,V0034,2
E006D0001,6,184.40720428738996,caterer,cooked,hot,36.23066448070947,67,12.977578440123507,77.66043515320189,west,228.41767363855385,484.40720428738996,5,open,,,12
E006D0002,6,224.02296458584595,campus,cooked,hot,10.899774133222898,20,12.991252769659472,77.62848241444937,west,300.65165479565667,464.02296458584595,4,delivered,R004,V0092,9
E006D0003,6,143.5353055311771,restaurant,cooked,hot,8.407013921251743,15,12.972400782161113,77.64135625762304,west,221.36694690726029,383.5353055311771,4,delivered,R006,V0004,19
E006D0004,6,148.4607899008654,campus,cooked,hot,11.643726048252377,21,12.981641751048638,77.60440965299051,downtown,219.72690023574094,388.4607899008654,4,delivered,R006,V0006,9
E006D0005,6,139.00148267820657,restaurant,cooked,hot,8.027008611226403,15,12.957380708045468,77.58108602405474,south,222.19804913361338,379.00148267820657,4,delivered,R003,V0043,2
E006D0006,6,326.17852215207915,restaurant,cooked,hot,12.801465572629915,24,12.964423130239775,77.62961594013582,west,372.91065213791524,566.1785221520792,4,delivered,R006,V0112,33
E006D0007,6,288.3940143457591,restaurant,cooked,hot,8.75726963263675,16,13.009551706330077,77.59725165440852,north,332.3928487163996,528.3940143457592,4,delivered,R004,V0017,6
E006D0008,6,289.3893497998182,campus,cooked,hot,17.07301541744742,31,12.974648418020562,77.58328290631711,downtown,409.0689972996141,529.3893497998182,4,delivered,R009,V0121,33
E006D0009,6,164.333620199807,restaurant,cooked,hot,7.545151351752892,14,13.019107056784312,77.57786369745634,north,221.21317462428496,404.333620199807,4,delivered,R001,V0053,1
E006D0010,6,92.58088410830338,grocer,produce,ambient,16.925690443635283,31,13.035686119206892,77.57924998093,north,130.4386552753223,2972.5808841083035,48,delivered,R010,V0080,2
E006D0011,6,359.93876575879113,restaurant,cooked,hot,5.708055217299963,10,12.941222672291563,77.5980945388153,south,390.48058516098155,599.9387657587911,4,delivered,R007,V0034,7
